3.703000000000000000e+03,2.950000000000000000e+02,3.660000000000000000e+02
3.360000000000000000e+02,3.860000000000000000e+03,7.240000000000000000e+02
6.360000000000000000e+02,1.160000000000000000e+03,2.849000000000000000e+03
