3.849000000000000000e+03,3.930000000000000000e+02,4.790000000000000000e+02
2.680000000000000000e+02,3.766000000000000000e+03,7.090000000000000000e+02
5.580000000000000000e+02,1.156000000000000000e+03,2.751000000000000000e+03
